task,modality,curve_type,x,y,threshold,fold,positive_class,notes
nonIBD vs IBD,metabolome,PR,0.2756183745583039,0.9069767441860465,0.999459701010238,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.2756183745583039,0.896551724137931,0.9994268026774727,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.2791519434628975,0.8977272727272727,0.9994241537373648,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.2826855123674912,0.898876404494382,0.99935780319227,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.2862190812720848,0.9,0.999351899132824,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.28975265017667845,0.9010989010989011,0.9993454874073288,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.29328621908127206,0.9021739130434783,0.999325523245816,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.2968197879858657,0.9032258064516129,0.9993054702819886,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3003533568904594,0.9042553191489362,0.99925654639119,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.303886925795053,0.9052631578947369,0.9991364114946631,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.30742049469964666,0.90625,0.9990021770978292,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.31095406360424027,0.9072164948453608,0.9989741822903856,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.31448763250883394,0.9081632653061225,0.99896782160604,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.31802120141342755,0.9090909090909091,0.9989284171633758,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3215547703180212,0.91,0.998923785406322,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3250883392226148,0.9108910891089109,0.998834508238281,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3286219081272085,0.9117647058823529,0.9987562041800702,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3321554770318021,0.912621359223301,0.9986878271673312,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.33568904593639576,0.9134615384615384,0.998658690439302,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3392226148409894,0.9142857142857143,0.99861807930193,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.34275618374558303,0.9150943396226415,0.99860978951128,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3462897526501767,0.9158878504672897,0.9986060621599286,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3498233215547703,0.9166666666666666,0.9985819449603112,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.35335689045936397,0.9174311926605505,0.9985656164561912,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3568904593639576,0.9181818181818182,0.9985401121555502,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.36042402826855124,0.918918918918919,0.998532301228906,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.36395759717314485,0.9196428571428571,0.998476001257504,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3674911660777385,0.9203539823008849,0.9984310309013554,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3710247349823322,0.9210526315789473,0.9983910077499538,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3745583038869258,0.9217391304347826,0.9979623222657475,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.37809187279151946,0.9224137931034483,0.9977829767657772,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.38162544169611307,0.9230769230769231,0.9977482623953527,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.38515901060070673,0.923728813559322,0.9977077029565964,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.38515901060070673,0.9159663865546218,0.9976930806774073,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.38869257950530034,0.9166666666666666,0.997633229745722,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.392226148409894,0.9173553719008265,0.9975321400731314,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3957597173144876,0.9180327868852459,0.9975190729656496,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3957597173144876,0.9105691056910569,0.9975021041445424,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.3992932862190813,0.9112903225806451,0.9974454181090028,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4028268551236749,0.912,0.9974322183726716,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.40636042402826855,0.9126984126984127,0.9973713546023838,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4098939929328622,0.9133858267716536,0.997294437809416,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4134275618374558,0.9140625,0.9971333392661464,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4169611307420495,0.9147286821705426,0.9970562239735952,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4204946996466431,0.9153846153846154,0.9968961092769768,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.42402826855123676,0.916030534351145,0.9968463967582286,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4275618374558304,0.9166666666666666,0.9968131130830576,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.43109540636042404,0.9172932330827067,0.9967900050798932,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.43462897526501765,0.917910447761194,0.9967233595839048,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4381625441696113,0.9185185185185185,0.9962845553368916,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4381625441696113,0.9117647058823529,0.996280354610702,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4416961130742049,0.9124087591240876,0.9961285378523642,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4452296819787986,0.9130434782608695,0.9957217257695306,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.44876325088339225,0.9136690647482014,0.9954809594939744,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.45229681978798586,0.9142857142857143,0.9952506315212452,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4558303886925795,0.9148936170212766,0.9951320935062056,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.45936395759717313,0.9154929577464789,0.9948024900926618,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4628975265017668,0.916083916083916,0.9943968270357592,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4664310954063604,0.9166666666666666,0.9940323674462982,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.46996466431095407,0.9172413793103448,0.993753780225397,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4734982332155477,0.9178082191780822,0.9937255733668484,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.47703180212014135,0.9183673469387755,0.9931326461332234,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.48056537102473496,0.918918918918919,0.9930217422723792,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4840989399293286,0.9194630872483222,0.9917357627037008,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4876325088339223,0.92,0.991657958627026,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.4911660777385159,0.9205298013245033,0.9912073865646456,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.49469964664310956,0.9210526315789473,0.9909295931150844,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.49469964664310956,0.9150326797385621,0.990909828186502,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.49823321554770317,0.9155844155844156,0.9906808494219522,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5017667844522968,0.9161290322580645,0.9902360926696,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5053003533568905,0.9166666666666666,0.9902166316212516,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.508833922261484,0.9171974522292994,0.9899672294691504,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.508833922261484,0.9113924050632911,0.989906689659823,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5123674911660777,0.9119496855345912,0.9895299580704924,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5159010600706714,0.9125,0.989171690170078,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.519434628975265,0.9130434782608695,0.989152347130724,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5229681978798587,0.9135802469135802,0.9875063279386044,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5265017667844523,0.9141104294478528,0.9870182203615678,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5300353356890459,0.9146341463414634,0.9867432667478744,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5335689045936396,0.9151515151515152,0.9866054928486372,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5371024734982333,0.9156626506024096,0.9857636699839184,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5371024734982333,0.9101796407185628,0.9857002250875572,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5406360424028268,0.9107142857142857,0.9852869338923758,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5441696113074205,0.9112426035502958,0.984730410856646,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5477031802120141,0.9117647058823529,0.9837831010867394,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5512367491166078,0.9122807017543859,0.9835473976219592,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5547703180212014,0.9127906976744186,0.9834560325158936,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5547703180212014,0.9075144508670521,0.9834163361247796,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.558303886925795,0.9080459770114943,0.9805314298092284,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5618374558303887,0.9085714285714286,0.9802800862099152,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5653710247349824,0.9090909090909091,0.9787436906473844,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.568904593639576,0.9096045197740112,0.9784341170456804,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5724381625441696,0.9101123595505618,0.9781806225240623,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5724381625441696,0.9050279329608939,0.9780312923177455,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5759717314487632,0.9055555555555556,0.9773667575649434,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5759717314487632,0.9005524861878453,0.9760948332129776,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5795053003533569,0.9010989010989011,0.9753286622892988,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5830388692579506,0.9016393442622951,0.9743040800338092,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5865724381625441,0.9021739130434783,0.9741402675709538,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5901060070671378,0.9027027027027027,0.9739701203098862,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5936395759717314,0.9032258064516129,0.9732639078003849,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.5971731448763251,0.9037433155080213,0.971817158905422,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6007067137809188,0.9042553191489362,0.9690632896273472,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6007067137809188,0.8994708994708994,0.9690065280687054,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6042402826855123,0.9,0.9674456103720384,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6042402826855123,0.8952879581151832,0.9665502395253108,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.607773851590106,0.8958333333333334,0.9656996488511054,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6113074204946997,0.8963730569948186,0.9634906211917486,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6113074204946997,0.8917525773195877,0.9591794118778358,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6148409893992933,0.8923076923076924,0.9578778315412212,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6183745583038869,0.8928571428571429,0.9570963216098558,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6219081272084805,0.8934010152284264,0.954413113651475,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6254416961130742,0.8939393939393939,0.9526094543038908,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6289752650176679,0.8944723618090452,0.9523476122006796,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6325088339222615,0.895,0.9500401105139996,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6325088339222615,0.8905472636815921,0.9495031239970236,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6360424028268551,0.8910891089108911,0.9492215033560902,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6395759717314488,0.8916256157635468,0.9486891737228724,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6431095406360424,0.8921568627450981,0.9455086830848988,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6466431095406361,0.8926829268292683,0.9447592386528718,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6501766784452296,0.8932038834951457,0.9443681493481968,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6501766784452296,0.8888888888888888,0.9438355100949584,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6537102473498233,0.8894230769230769,0.9412298568540364,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.657243816254417,0.8899521531100478,0.937674801191526,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6607773851590106,0.8904761904761904,0.9375044235776264,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6643109540636042,0.8909952606635071,0.936483312662374,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6643109540636042,0.8867924528301887,0.9361535688413336,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6678445229681979,0.8873239436619719,0.9355496725953432,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6678445229681979,0.883177570093458,0.9332967271758156,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6713780918727915,0.8837209302325582,0.9320783464373756,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6749116607773852,0.8842592592592593,0.9306538296458776,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6784452296819788,0.8847926267281107,0.9302667458344837,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6784452296819788,0.8807339449541285,0.9295348142001932,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6784452296819788,0.8767123287671232,0.928286592038869,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6784452296819788,0.8727272727272727,0.9275529273042408,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6819787985865724,0.8733031674208145,0.9262504784364632,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6819787985865724,0.8693693693693694,0.9251998343958436,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6855123674911661,0.8699551569506726,0.9249468378588204,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6855123674911661,0.8660714285714286,0.9129040253737964,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6890459363957597,0.8666666666666667,0.9108028503409764,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6925795053003534,0.8672566371681416,0.9086455764341944,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.696113074204947,0.8678414096916299,0.907075004062612,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6996466431095406,0.868421052631579,0.9060475389523104,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6996466431095406,0.8646288209606987,0.9043885090889412,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.6996466431095406,0.8608695652173913,0.9030286605099022,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7031802120141343,0.8614718614718615,0.8993869247993442,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7031802120141343,0.8577586206896551,0.8991945211897513,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7031802120141343,0.8540772532188842,0.8943817997226562,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7067137809187279,0.8547008547008547,0.8934217143093341,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7102473498233216,0.8553191489361702,0.8867188953808031,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7102473498233216,0.8516949152542372,0.8844475716307477,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7137809187279152,0.8523206751054853,0.8832390788721379,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7137809187279152,0.8487394957983193,0.8827973459306178,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7137809187279152,0.8451882845188284,0.876430140210189,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7173144876325088,0.8458333333333333,0.8738257783860831,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7208480565371025,0.8464730290456431,0.8705959107328863,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7243816254416962,0.8471074380165289,0.865706327584621,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7279151943462897,0.8477366255144033,0.8628113519583228,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7314487632508834,0.8483606557377049,0.8533813158562992,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7314487632508834,0.8448979591836735,0.8521433962015932,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7314487632508834,0.8414634146341463,0.8398708416370332,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.734982332155477,0.8421052631578947,0.8395761342220629,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7385159010600707,0.842741935483871,0.8343529377644318,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7385159010600707,0.8393574297188755,0.8304223584487087,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7385159010600707,0.836,0.8287458919324788,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7385159010600707,0.8326693227091634,0.8243097918352332,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7420494699646644,0.8333333333333334,0.8241281154283033,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7455830388692579,0.83399209486166,0.8222634954762563,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7455830388692579,0.8307086614173228,0.8117657883269684,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7491166077738516,0.8313725490196079,0.8023686970638853,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7526501766784452,0.83203125,0.7956567773314873,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7561837455830389,0.8326848249027238,0.7875244112145522,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7597173144876325,0.8333333333333334,0.7848147866659291,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7597173144876325,0.8301158301158301,0.7841047424520902,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7632508833922261,0.8307692307692308,0.7775416570972433,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7667844522968198,0.8314176245210728,0.7725587549048144,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7703180212014135,0.8320610687022901,0.762472955367117,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.773851590106007,0.8326996197718631,0.7616838298345594,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7773851590106007,0.8333333333333334,0.7615268782973121,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7809187279151943,0.8339622641509434,0.7580684177823301,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.784452296819788,0.8345864661654135,0.7544493889813411,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7879858657243817,0.8352059925093633,0.7520540455936978,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7879858657243817,0.832089552238806,0.7456395481516608,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7915194346289752,0.8327137546468402,0.7398271592253943,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7950530035335689,0.8333333333333334,0.7249154986923163,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7985865724381626,0.8339483394833949,0.7181831964485299,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7985865724381626,0.8308823529411765,0.7155424525496572,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.7985865724381626,0.8278388278388278,0.715128392545173,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.8021201413427562,0.8284671532846716,0.7142790989513744,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.8056537102473498,0.8290909090909091,0.7126506578430613,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.8091872791519434,0.8297101449275363,0.692775575654649,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.8127208480565371,0.8303249097472925,0.6866831783331159,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.8162544169611308,0.8309352517985612,0.675216984147964,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.8162544169611308,0.8279569892473119,0.6743839165867075,pooled_oof,IBD,x=recall y=precision pooled OOF
nonIBD vs IBD,metabolome,PR,0.8197879858657244,0.8285714285714286,0.6731663150504691,pooled_oof,IBD,x=recall y=precision pooled OOF
